customerID,days_since_last_purchase,total_spent,support_tickets,website_visits_last_month,subscription_tier,payment_method,country,device_type,Churn
ECOMM-78080,192.0,282.26,3,8,Free,Apple Pay,Australia,Mobile,No
ECOMM-15689,152.0,3632.56,3,36,Free,Apple Pay,USA,Desktop,No
ECOMM-91821,190.0,4611.71,2,28,Basic,Apple Pay,Germany,Desktop,No
ECOMM-20035,342.0,1388.65,1,23,Basic,PayPal,Canada,Tablet,Yes
ECOMM-27945,132.0,3733.2,3,38,Basic,Credit Card,Germany,Desktop,No
ECOMM-55892,92.0,38.17,0,29,Basic,Crypto,Canada,Desktop,No
ECOMM-17274,256.0,3667.22,7,47,Basic,PayPal,UK,Tablet,No
ECOMM-66195,21.0,4181.45,2,22,Premium,Crypto,Germany,Desktop,No
ECOMM-25033,314.0,311.67,8,5,Free,PayPal,Canada,Desktop,Yes
ECOMM-30838,204.0,2893.94,2,0,Basic,Credit Card,Canada,Tablet,Yes
ECOMM-35648,104.0,910.03,0,24,Basic,Crypto,USA,Mobile,No
ECOMM-63235,75.0,3471.14,3,8,Free,PayPal,USA,Mobile,No
ECOMM-38457,36.0,1531.87,4,29,Free,PayPal,Germany,Mobile,No
ECOMM-63577,67.0,2337.32,7,8,Premium,PayPal,Canada,Tablet,No
ECOMM-43030,364.0,2742.48,9,19,Premium,Credit Card,Germany,Desktop,No
ECOMM-13120,34.0,1276.5,8,8,Free,Credit Card,Australia,Mobile,No
ECOMM-69119,306.0,3816.69,0,15,Premium,PayPal,Australia,Mobile,No
ECOMM-54819,123.0,67.17,2,33,Free,Credit Card,Canada,Tablet,No
ECOMM-42534,106.0,363.74,3,27,Basic,Apple Pay,Germany,Mobile,No
ECOMM-13204,225.0,1307.29,4,36,Premium,Crypto,Canada,Mobile,No
ECOMM-30587,219.0,1902.67,4,18,Free,PayPal,UK,Mobile,No
ECOMM-82008,249.0,2940.56,1,42,Free,Crypto,Canada,Desktop,No
ECOMM-49685,29.0,2912.95,3,23,Free,PayPal,UK,Desktop,No
ECOMM-48350,104.0,1487.18,2,27,Free,PayPal,UK,Tablet,No
ECOMM-48653,350.0,4190.66,6,28,Premium,Apple Pay,Australia,Desktop,No
ECOMM-20888,319.0,1667.35,0,35,Basic,Apple Pay,Australia,Desktop,No
ECOMM-70124,108.0,2279.59,7,18,Basic,Crypto,Germany,Mobile,Yes
ECOMM-26941,340.0,831.41,1,41,Free,PayPal,USA,Mobile,No
ECOMM-38961,100.0,1012.22,5,33,Premium,PayPal,Australia,Tablet,No
ECOMM-58341,74.0,3852.34,1,13,Premium,Crypto,Canada,Desktop,No
ECOMM-67281,79.0,1523.0,2,8,Premium,Credit Card,UK,Desktop,No
ECOMM-92719,41.0,834.6,9,29,Basic,Crypto,Canada,Desktop,No
ECOMM-47749,85.0,3131.19,8,25,Basic,Credit Card,Australia,Mobile,No
ECOMM-95760,61.0,1009.36,1,0,Free,Apple Pay,Canada,Tablet,No
ECOMM-41827,328.0,3024.64,5,19,Premium,Credit Card,Canada,Desktop,No
ECOMM-55295,298.0,3434.87,4,1,Free,PayPal,UK,Desktop,No
ECOMM-35531,96.0,2936.42,2,44,Free,Credit Card,USA,Mobile,No
ECOMM-42325,93.0,2677.31,5,5,Premium,Crypto,UK,Mobile,No
ECOMM-92397,157.0,4994.26,5,27,Free,PayPal,Germany,Tablet,No
ECOMM-99925,287.0,739.1,0,22,Basic,PayPal,Australia,Tablet,Yes
ECOMM-29602,186.0,793.13,0,46,Free,Apple Pay,USA,Desktop,No
ECOMM-60573,73.0,4220.85,0,14,Basic,Apple Pay,Australia,Mobile,No
ECOMM-93855,283.0,122.95,5,44,Free,PayPal,Australia,Desktop,Yes
ECOMM-12038,30.0,174.67,2,11,Basic,Apple Pay,USA,Mobile,No
ECOMM-25808,352.0,2319.81,6,40,Free,Apple Pay,Canada,Desktop,No
ECOMM-10183,147.0,1782.84,5,8,Basic,PayPal,UK,Desktop,No
ECOMM-75659,329.0,672.85,2,10,Free,PayPal,Canada,Desktop,Yes
ECOMM-53653,240.0,2653.76,8,20,Basic,PayPal,Germany,Mobile,Yes
ECOMM-70059,190.0,3630.24,9,43,Free,Crypto,UK,Tablet,Yes
ECOMM-90836,15.0,1587.09,4,37,Premium,Credit Card,Canada,Desktop,No
ECOMM-60442,256.0,3862.81,3,23,Free,Credit Card,USA,Desktop,Yes
ECOMM-24456,25.0,2802.01,9,20,Free,Crypto,UK,Desktop,Yes
ECOMM-48080,91.0,3652.33,7,14,Premium,PayPal,Germany,Tablet,Yes
ECOMM-63426,168.0,1080.12,3,38,Free,Crypto,UK,Mobile,No
ECOMM-66818,200.0,2377.85,8,32,Free,Crypto,Canada,Tablet,No
ECOMM-74531,313.0,1427.47,1,32,Premium,PayPal,UK,Tablet,No
ECOMM-18527,70.0,174.88,3,6,Premium,PayPal,Australia,Mobile,No
ECOMM-27187,220.0,806.33,9,29,Free,Crypto,Canada,Mobile,No
ECOMM-28217,43.0,1093.42,3,29,Free,Apple Pay,USA,Mobile,No
ECOMM-98858,155.0,975.14,0,28,Free,Apple Pay,Australia,Tablet,No
ECOMM-83066,29.0,2202.41,0,28,Basic,Crypto,Canada,Tablet,No
ECOMM-74266,326.0,2929.92,9,16,Free,PayPal,Canada,Mobile,Yes
ECOMM-52084,291.0,4589.45,1,20,Basic,Apple Pay,Germany,Desktop,No
ECOMM-31287,50.0,417.6,7,21,Free,Crypto,Germany,Desktop,No
ECOMM-84742,112.0,1122.69,5,48,Premium,Crypto,USA,Tablet,No
ECOMM-11347,168.0,2086.83,7,35,Basic,PayPal,USA,Desktop,No
ECOMM-40896,340.0,2804.12,1,43,Premium,Credit Card,Canada,Desktop,No
ECOMM-57711,37.0,4567.44,6,46,Free,Apple Pay,Australia,Tablet,No
ECOMM-63620,259.0,4746.9,8,23,Premium,Credit Card,Germany,Tablet,Yes
ECOMM-31826,198.0,317.27,3,18,Basic,PayPal,Canada,Tablet,No
ECOMM-53929,220.0,3568.19,2,8,Free,Crypto,Canada,Tablet,No
ECOMM-41555,124.0,2282.46,6,3,Premium,PayPal,Canada,Mobile,No
ECOMM-88150,125.0,240.95,9,31,Free,Apple Pay,Canada,Tablet,No
ECOMM-43916,363.0,4590.55,7,11,Basic,PayPal,Canada,Tablet,Yes
ECOMM-43997,142.0,2744.61,0,17,Free,Apple Pay,USA,Tablet,No
ECOMM-73541,68.0,4848.84,8,1,Basic,PayPal,Germany,Mobile,No
ECOMM-49718,297.0,2099.26,5,11,Free,Crypto,Canada,Desktop,Yes
ECOMM-72471,48.0,254.72,5,13,Free,Apple Pay,Canada,Mobile,No
ECOMM-45302,200.0,260.16,6,30,Basic,Apple Pay,Australia,Mobile,No
ECOMM-81679,272.0,3811.66,6,28,Free,Crypto,USA,Desktop,No
ECOMM-92351,248.0,3604.87,2,28,Premium,Apple Pay,UK,Tablet,No
ECOMM-20641,186.0,1390.21,3,30,Premium,Credit Card,UK,Mobile,No
ECOMM-28505,193.0,294.73,9,17,Basic,PayPal,Canada,Mobile,Yes
ECOMM-98855,81.0,544.35,8,11,Premium,Apple Pay,UK,Mobile,No
ECOMM-90793,336.0,156.39,2,33,Free,Crypto,Canada,Mobile,No
ECOMM-67669,169.0,270.13,6,44,Basic,Crypto,Australia,Mobile,No
ECOMM-25658,170.0,914.78,6,35,Premium,PayPal,Australia,Desktop,Yes
ECOMM-63158,79.0,2795.1,2,40,Free,Credit Card,Canada,Mobile,No
ECOMM-56693,283.0,4293.66,3,26,Free,Apple Pay,Canada,Desktop,Yes
ECOMM-53555,151.0,232.23,7,46,Premium,PayPal,USA,Tablet,No
ECOMM-99098,242.0,3208.92,8,10,Free,Crypto,Australia,Tablet,Yes
ECOMM-68840,288.0,2888.76,2,22,Premium,Crypto,Germany,Mobile,No
ECOMM-70649,276.0,2403.3,4,30,Free,PayPal,USA,Tablet,No
ECOMM-83169,1.0,627.07,9,13,Premium,Apple Pay,Canada,Desktop,No
ECOMM-99991,142.0,2123.49,6,0,Premium,Apple Pay,USA,Desktop,No
ECOMM-51176,40.0,259.63,8,49,Premium,Crypto,Canada,Tablet,No
ECOMM-43871,124.0,1495.18,7,42,Basic,Credit Card,UK,Desktop,No
ECOMM-97770,251.0,4892.87,2,40,Free,Crypto,Australia,Tablet,No
ECOMM-26122,150.0,1070.71,9,0,Premium,Credit Card,UK,Mobile,No
ECOMM-41461,262.0,2724.99,3,3,Free,Apple Pay,UK,Desktop,Yes
ECOMM-72673,19.0,2032.94,1,2,Free,Apple Pay,Germany,Mobile,Yes
ECOMM-42790,340.0,3005.56,1,31,Premium,Crypto,Germany,Desktop,No
ECOMM-35709,25.0,1031.83,4,41,Basic,Apple Pay,Germany,Mobile,Yes
ECOMM-85481,218.0,2163.47,4,27,Basic,PayPal,USA,Mobile,Yes
ECOMM-39239,318.0,1026.21,9,25,Premium,Crypto,USA,Mobile,No
ECOMM-68428,145.0,1910.64,0,33,Premium,Apple Pay,UK,Mobile,No
ECOMM-14104,261.0,289.72,9,43,Free,Apple Pay,Germany,Tablet,No
ECOMM-14992,320.0,388.25,6,39,Free,Credit Card,USA,Mobile,No
ECOMM-86718,318.0,1499.91,2,4,Free,Apple Pay,USA,Mobile,No
ECOMM-25362,16.0,96.43,3,23,Premium,Credit Card,USA,Mobile,No
ECOMM-34526,172.0,776.85,2,19,Free,PayPal,Germany,Tablet,Yes
ECOMM-92668,278.0,4886.6,4,28,Free,Crypto,Germany,Tablet,Yes
ECOMM-41517,124.0,3961.49,4,37,Free,Credit Card,Australia,Desktop,No
ECOMM-67642,40.0,3931.32,2,45,Free,Apple Pay,UK,Desktop,No
ECOMM-37966,71.0,340.2,3,16,Basic,PayPal,USA,Tablet,No
ECOMM-40846,159.0,4625.25,8,13,Basic,PayPal,Germany,Tablet,No
ECOMM-34098,4.0,3859.36,9,24,Free,Apple Pay,Germany,Mobile,Yes
ECOMM-34499,200.0,1012.55,2,20,Premium,Crypto,Australia,Desktop,No
ECOMM-55641,5.0,1409.48,3,4,Free,Credit Card,USA,Desktop,No
ECOMM-15328,94.0,2949.04,2,8,Free,Credit Card,Canada,Desktop,No
ECOMM-18664,301.0,1823.29,9,40,Premium,Credit Card,Germany,Tablet,No
ECOMM-66049,296.0,654.6,4,7,Premium,PayPal,Germany,Mobile,Yes
ECOMM-67929,13.0,3134.65,4,38,Free,PayPal,Canada,Desktop,No
ECOMM-37637,10.0,678.61,8,5,Free,Crypto,Canada,Tablet,No
ECOMM-41289,46.0,1664.43,2,30,Free,Crypto,USA,Tablet,No
ECOMM-69403,313.0,4557.61,9,45,Basic,Apple Pay,UK,Desktop,No
ECOMM-17192,353.0,4607.18,5,18,Premium,Apple Pay,Germany,Tablet,No
ECOMM-14457,303.0,203.0,5,3,Free,Credit Card,USA,Mobile,No
ECOMM-26009,35.0,2695.56,2,17,Free,Credit Card,UK,Tablet,No
ECOMM-56472,77.0,1549.84,7,46,Basic,Credit Card,Germany,Tablet,No
ECOMM-41424,42.0,254.75,9,42,Free,Crypto,UK,Tablet,No
ECOMM-86684,117.0,2798.54,3,44,Basic,Apple Pay,USA,Tablet,No
ECOMM-61884,316.0,2676.92,8,27,Premium,Apple Pay,Germany,Tablet,No
ECOMM-56336,266.0,133.6,5,13,Free,Apple Pay,Canada,Desktop,Yes
ECOMM-11888,312.0,3596.75,1,12,Premium,PayPal,USA,Tablet,No
ECOMM-54685,190.0,2163.27,8,47,Premium,Crypto,Australia,Tablet,Yes
ECOMM-43696,231.0,4991.91,4,3,Free,Crypto,Germany,Tablet,No
ECOMM-60848,7.0,993.58,5,28,Basic,PayPal,Canada,Desktop,Yes
ECOMM-48608,190.0,2581.83,6,49,Free,Credit Card,USA,Desktop,No
ECOMM-32431,110.0,4057.37,6,40,Premium,Crypto,USA,Mobile,No
ECOMM-43356,9.0,1680.44,3,36,Basic,Apple Pay,USA,Mobile,No
ECOMM-85211,255.0,755.91,9,20,Free,Crypto,Germany,Mobile,No
ECOMM-73949,17.0,3456.75,1,8,Free,Crypto,USA,Tablet,No
ECOMM-66008,189.0,4389.12,8,6,Free,PayPal,Australia,Mobile,Yes
ECOMM-23022,43.0,3384.25,6,26,Free,Credit Card,USA,Tablet,Yes
ECOMM-40279,197.0,4043.62,5,2,Premium,Credit Card,USA,Desktop,Yes
ECOMM-52748,306.0,2519.87,0,19,Premium,Crypto,USA,Mobile,No
ECOMM-38256,251.0,2525.43,7,47,Basic,Crypto,USA,Mobile,Yes
ECOMM-16488,203.0,2225.87,1,26,Basic,Credit Card,Canada,Mobile,Yes
ECOMM-59770,291.0,4651.55,3,16,Basic,Credit Card,UK,Tablet,No
ECOMM-92046,276.0,558.51,8,26,Premium,Apple Pay,Canada,Tablet,No
ECOMM-44746,93.0,697.72,5,12,Free,Credit Card,USA,Desktop,Yes
ECOMM-35457,227.0,2060.32,5,1,Free,Crypto,Germany,Tablet,Yes
ECOMM-96675,105.0,1970.74,5,20,Basic,Apple Pay,USA,Tablet,Yes
ECOMM-87968,83.0,4974.78,4,29,Premium,Crypto,UK,Mobile,No
ECOMM-37022,339.0,2386.28,0,11,Free,PayPal,USA,Tablet,No
ECOMM-39723,220.0,3373.55,9,2,Free,Credit Card,UK,Tablet,Yes
ECOMM-40357,110.0,4213.0,9,22,Free,Crypto,Canada,Tablet,No
ECOMM-54090,30.0,203.55,7,32,Free,Crypto,Canada,Mobile,Yes
ECOMM-99275,17.0,2445.9,5,21,Premium,Apple Pay,USA,Mobile,No
ECOMM-62333,101.0,3323.01,7,45,Free,Credit Card,USA,Tablet,No
ECOMM-76824,240.0,697.14,5,30,Free,Credit Card,USA,Mobile,No
ECOMM-79452,269.0,2942.69,1,4,Basic,Apple Pay,Canada,Desktop,No
ECOMM-77625,175.0,4734.32,1,10,Free,Credit Card,UK,Tablet,No
ECOMM-95972,116.0,2834.61,0,5,Basic,Crypto,Germany,Desktop,No
ECOMM-21961,233.0,3326.07,9,20,Free,Apple Pay,Germany,Mobile,No
ECOMM-53374,142.0,2498.14,4,5,Basic,Credit Card,USA,Mobile,Yes
ECOMM-28152,281.0,693.17,5,36,Premium,Crypto,Australia,Desktop,Yes
ECOMM-81230,115.0,934.28,5,19,Free,Apple Pay,Germany,Desktop,No
ECOMM-56267,38.0,347.44,7,16,Basic,Crypto,UK,Tablet,Yes
ECOMM-36579,257.0,4449.4,8,19,Free,Apple Pay,UK,Tablet,Yes
ECOMM-60702,82.0,1413.11,6,2,Premium,Apple Pay,Germany,Tablet,Yes
ECOMM-61161,363.0,472.88,4,20,Premium,Credit Card,Germany,Tablet,Yes
ECOMM-46830,213.0,440.4,6,2,Basic,Credit Card,Germany,Desktop,No
ECOMM-12450,297.0,329.53,2,21,Free,Credit Card,USA,Mobile,No
ECOMM-90388,203.0,2656.15,7,2,Free,Apple Pay,UK,Mobile,Yes
ECOMM-82159,11.0,127.82,1,6,Premium,Apple Pay,Germany,Desktop,Yes
ECOMM-47902,353.0,2032.41,6,40,Free,Crypto,UK,Tablet,No
ECOMM-25494,126.0,3027.45,0,17,Basic,Crypto,Canada,Mobile,No
ECOMM-10603,31.0,1106.01,6,21,Basic,Crypto,UK,Desktop,No
ECOMM-83881,249.0,2963.9,8,35,Premium,Credit Card,Canada,Desktop,No
ECOMM-18653,207.0,3948.83,3,12,Basic,Credit Card,Germany,Tablet,No
ECOMM-92100,174.0,1931.73,2,19,Basic,Credit Card,Australia,Mobile,No
ECOMM-75640,78.0,2393.06,7,15,Free,Apple Pay,USA,Desktop,No
ECOMM-35404,40.0,1285.9,4,40,Basic,Apple Pay,Australia,Mobile,No
ECOMM-88810,90.0,3494.32,8,36,Basic,Apple Pay,Canada,Tablet,No
ECOMM-21057,339.0,2836.66,2,12,Basic,Apple Pay,USA,Mobile,No
ECOMM-82833,207.0,1267.35,6,45,Free,Credit Card,Germany,Mobile,Yes
ECOMM-97398,43.0,3623.66,4,25,Basic,Crypto,USA,Desktop,No
ECOMM-25544,17.0,782.73,8,1,Basic,Apple Pay,USA,Mobile,No
ECOMM-15857,223.0,2360.46,2,34,Free,Apple Pay,Australia,Desktop,No
ECOMM-40849,224.0,2587.82,1,9,Free,Apple Pay,Germany,Mobile,No
ECOMM-37004,344.0,2682.13,0,33,Free,Credit Card,Germany,Desktop,No
ECOMM-43973,274.0,752.0,4,14,Basic,Credit Card,Australia,Desktop,Yes
ECOMM-25396,79.0,1700.98,5,40,Basic,Apple Pay,Germany,Mobile,No
ECOMM-58478,74.0,4567.14,0,41,Free,Apple Pay,UK,Mobile,Yes
ECOMM-25671,51.0,1303.86,8,8,Basic,Apple Pay,Germany,Tablet,No
ECOMM-47350,154.0,1844.04,7,48,Basic,Crypto,USA,Tablet,No
ECOMM-54848,85.0,1813.38,4,11,Basic,Credit Card,Australia,Desktop,Yes
ECOMM-96684,238.0,1592.65,6,47,Basic,Crypto,Canada,Tablet,Yes
ECOMM-22107,289.0,595.33,6,22,Premium,PayPal,Canada,Mobile,No
ECOMM-19664,7.0,2422.39,8,10,Basic,Credit Card,USA,Mobile,No
ECOMM-65477,286.0,140.13,7,28,Free,PayPal,Australia,Desktop,No
ECOMM-97416,331.0,3080.06,0,44,Free,PayPal,USA,Tablet,Yes
ECOMM-45381,351.0,1531.51,8,35,Free,Apple Pay,UK,Mobile,Yes
ECOMM-87203,311.0,4695.18,2,33,Free,Credit Card,Germany,Desktop,No
ECOMM-65998,357.0,1843.43,4,13,Premium,Apple Pay,UK,Desktop,Yes
ECOMM-67157,202.0,1397.42,3,21,Free,Credit Card,Germany,Tablet,No
ECOMM-78600,94.0,4007.28,8,30,Free,Apple Pay,USA,Mobile,No
ECOMM-48837,364.0,1061.24,8,48,Basic,Apple Pay,USA,Tablet,Yes
ECOMM-21427,93.0,4815.95,3,45,Free,Credit Card,Germany,Tablet,No
ECOMM-45312,340.0,158.88,2,27,Basic,Crypto,UK,Mobile,Yes
ECOMM-49863,313.0,1390.86,1,8,Premium,Credit Card,Germany,Tablet,No
ECOMM-29606,4.0,3673.32,7,22,Free,PayPal,USA,Tablet,Yes
ECOMM-41548,91.0,42.49,5,15,Premium,PayPal,Australia,Tablet,No
ECOMM-82032,75.0,2185.03,4,22,Basic,PayPal,Germany,Desktop,No
ECOMM-92826,301.0,4674.1,6,5,Premium,Credit Card,Canada,Desktop,Yes
ECOMM-38121,207.0,2913.93,0,34,Basic,Apple Pay,Germany,Desktop,No
ECOMM-95427,209.0,2249.06,3,19,Basic,PayPal,Canada,Tablet,No
ECOMM-24619,80.0,3259.83,3,12,Free,Crypto,UK,Desktop,Yes
ECOMM-72840,189.0,1598.91,2,27,Free,Credit Card,Canada,Mobile,Yes
ECOMM-31932,273.0,2076.02,8,11,Basic,PayPal,Australia,Tablet,Yes
ECOMM-81436,312.0,2442.8,1,29,Free,Crypto,UK,Desktop,No
ECOMM-47017,222.0,724.36,7,10,Premium,PayPal,Germany,Mobile,No
ECOMM-75988,207.0,936.32,2,20,Basic,Apple Pay,Canada,Tablet,Yes
ECOMM-30139,307.0,4862.92,8,31,Premium,Credit Card,Germany,Mobile,No
ECOMM-83405,282.0,184.3,8,21,Free,Crypto,Canada,Tablet,Yes
ECOMM-59534,140.0,978.52,6,35,Premium,Credit Card,Australia,Tablet,No
ECOMM-25407,308.0,3721.88,1,16,Free,Credit Card,Germany,Mobile,Yes
ECOMM-70474,59.0,1720.83,8,11,Free,PayPal,Australia,Tablet,Yes
ECOMM-19803,93.0,4949.05,7,45,Basic,Crypto,Canada,Desktop,No
ECOMM-52295,155.0,156.75,5,2,Basic,Apple Pay,Australia,Desktop,Yes
ECOMM-18299,338.0,1988.98,8,23,Free,PayPal,Australia,Mobile,Yes
ECOMM-33583,287.0,219.55,8,17,Free,Credit Card,Germany,Mobile,Yes
ECOMM-11959,147.0,2807.37,1,15,Premium,Apple Pay,Canada,Mobile,No
ECOMM-32110,327.0,535.22,7,13,Basic,Credit Card,Canada,Mobile,Yes
ECOMM-57840,148.0,3015.84,3,32,Free,Crypto,Australia,Mobile,No
ECOMM-88966,74.0,3405.2,5,34,Premium,PayPal,Australia,Tablet,No
ECOMM-22310,327.0,1971.9,8,23,Free,PayPal,UK,Desktop,Yes
ECOMM-30947,331.0,2123.35,2,45,Basic,Crypto,Canada,Mobile,No
ECOMM-85250,148.0,3912.99,9,37,Free,Apple Pay,Australia,Desktop,No
ECOMM-92880,3.0,813.04,6,29,Free,PayPal,Australia,Tablet,No
ECOMM-57704,90.0,4848.2,6,3,Premium,Crypto,Australia,Tablet,No
ECOMM-42033,282.0,2829.25,5,19,Free,PayPal,Australia,Mobile,No
ECOMM-27632,242.0,4509.7,8,21,Free,Crypto,Germany,Desktop,No
ECOMM-58687,304.0,4821.2,6,27,Free,Apple Pay,Australia,Tablet,Yes
ECOMM-19005,291.0,2912.29,5,45,Free,Apple Pay,Canada,Tablet,Yes
ECOMM-82742,138.0,2377.12,3,13,Basic,Credit Card,UK,Desktop,No
ECOMM-28524,45.0,414.87,8,24,Basic,Crypto,Germany,Desktop,No
ECOMM-90274,351.0,762.74,9,5,Free,Credit Card,USA,Mobile,Yes
ECOMM-22538,9.0,4832.91,6,48,Free,Crypto,UK,Desktop,No
ECOMM-41206,306.0,320.23,3,30,Premium,Crypto,USA,Mobile,No
ECOMM-94446,126.0,2340.55,8,48,Basic,PayPal,Canada,Mobile,Yes
ECOMM-47985,139.0,3677.83,0,36,Free,Crypto,Australia,Mobile,No
ECOMM-54255,224.0,2452.28,5,8,Free,PayPal,USA,Desktop,Yes
ECOMM-67869,42.0,104.47,0,35,Basic,Credit Card,Germany,Desktop,No
ECOMM-96995,90.0,3191.55,5,36,Free,Credit Card,USA,Tablet,No
ECOMM-35865,219.0,624.44,5,41,Premium,Apple Pay,USA,Desktop,No
ECOMM-60657,43.0,2445.6,4,29,Basic,Crypto,Australia,Mobile,No
ECOMM-52868,257.0,1005.59,9,31,Free,Credit Card,USA,Mobile,Yes
ECOMM-94394,22.0,1849.62,0,10,Basic,PayPal,Australia,Mobile,No
ECOMM-56375,294.0,4928.53,3,4,Free,Apple Pay,USA,Tablet,No
ECOMM-22148,341.0,31.41,4,40,Free,Apple Pay,UK,Mobile,Yes
ECOMM-34030,246.0,754.28,6,47,Basic,Credit Card,Canada,Tablet,No
ECOMM-35766,66.0,339.76,0,1,Free,Crypto,Australia,Mobile,No
ECOMM-52421,14.0,4783.39,8,24,Free,Credit Card,USA,Tablet,Yes
ECOMM-71121,57.0,2824.91,6,4,Basic,Crypto,Canada,Desktop,No
ECOMM-14908,172.0,2813.13,0,22,Free,Apple Pay,USA,Desktop,No
ECOMM-23644,120.0,610.66,3,15,Basic,Credit Card,USA,Desktop,No
ECOMM-24509,221.0,366.91,3,25,Basic,Credit Card,Germany,Desktop,No
ECOMM-20686,228.0,2249.88,7,43,Basic,Credit Card,Australia,Tablet,Yes
ECOMM-59095,46.0,4701.18,2,25,Basic,Credit Card,Australia,Desktop,No
ECOMM-44878,350.0,4431.29,0,37,Free,Apple Pay,Canada,Tablet,No
ECOMM-72627,174.0,587.88,1,44,Free,Credit Card,Canada,Mobile,No
ECOMM-70692,357.0,1085.85,1,27,Free,PayPal,Canada,Mobile,Yes
ECOMM-28821,208.0,1401.28,8,47,Free,Crypto,Canada,Desktop,No
ECOMM-26565,269.0,3206.17,1,0,Basic,Apple Pay,Germany,Tablet,No
ECOMM-88725,183.0,4020.23,8,10,Free,PayPal,UK,Desktop,Yes
ECOMM-48121,233.0,2186.41,4,18,Free,PayPal,UK,Tablet,No
ECOMM-19304,36.0,1270.34,5,26,Basic,Crypto,USA,Desktop,Yes
ECOMM-61533,154.0,2044.56,2,35,Free,Apple Pay,Germany,Mobile,No
ECOMM-38410,52.0,2146.09,1,47,Basic,Apple Pay,Germany,Desktop,No
ECOMM-35603,234.0,406.6,6,6,Free,Apple Pay,USA,Mobile,Yes
ECOMM-59037,150.0,28.2,2,9,Premium,Credit Card,USA,Tablet,No
ECOMM-28062,57.0,1583.55,0,29,Free,Credit Card,Canada,Desktop,No
ECOMM-37021,293.0,4845.77,3,6,Basic,PayPal,Germany,Mobile,No
ECOMM-23232,51.0,2284.97,5,37,Free,Apple Pay,Canada,Desktop,No
ECOMM-60122,150.0,736.68,9,46,Free,Crypto,Australia,Tablet,No
ECOMM-69702,161.0,54.76,6,45,Basic,Apple Pay,USA,Desktop,No
ECOMM-54046,187.0,3818.08,6,15,Free,PayPal,Germany,Tablet,No
ECOMM-39301,77.0,131.18,9,6,Free,PayPal,Australia,Desktop,No
ECOMM-33385,333.0,2842.59,9,1,Free,Credit Card,Australia,Tablet,No
ECOMM-47452,51.0,4783.36,9,28,Free,Crypto,UK,Tablet,No
ECOMM-44324,287.0,4895.53,6,44,Basic,PayPal,Germany,Tablet,Yes
ECOMM-60085,226.0,1918.27,1,22,Basic,Crypto,UK,Tablet,No
ECOMM-40638,211.0,984.4,1,27,Free,Credit Card,UK,Tablet,No
ECOMM-42053,107.0,851.86,8,13,Premium,Credit Card,UK,Mobile,No
ECOMM-74718,141.0,3324.43,6,46,Basic,PayPal,Australia,Tablet,No
ECOMM-81722,174.0,1505.13,9,42,Basic,Crypto,UK,Desktop,No
ECOMM-42269,236.0,429.22,8,39,Free,Apple Pay,USA,Desktop,No
ECOMM-74735,180.0,3463.07,1,48,Free,PayPal,Australia,Tablet,No
ECOMM-82577,53.0,771.2,1,49,Free,Apple Pay,USA,Mobile,No
ECOMM-71476,66.0,3231.99,2,8,Free,PayPal,Germany,Mobile,No
ECOMM-43518,296.0,3217.21,3,30,Premium,Crypto,UK,Mobile,No
ECOMM-53349,1.0,1606.82,6,13,Basic,Apple Pay,USA,Mobile,No
ECOMM-57828,176.0,4503.05,0,47,Free,Credit Card,USA,Desktop,No
ECOMM-17533,81.0,970.81,6,13,Free,Credit Card,Germany,Mobile,No
ECOMM-28235,8.0,3658.84,3,6,Free,Credit Card,Canada,Desktop,No
ECOMM-71822,170.0,128.43,6,25,Free,Crypto,UK,Desktop,No
ECOMM-96721,178.0,177.01,7,18,Premium,PayPal,Germany,Desktop,No
ECOMM-56863,141.0,3955.47,3,43,Premium,Crypto,USA,Mobile,No
ECOMM-90583,332.0,2492.84,3,14,Basic,Credit Card,UK,Mobile,Yes
ECOMM-62383,241.0,879.11,3,19,Premium,PayPal,UK,Desktop,No
ECOMM-32542,163.0,2311.13,4,0,Basic,Credit Card,Canada,Mobile,Yes
ECOMM-43280,260.0,2133.01,1,22,Free,PayPal,Australia,Mobile,No
ECOMM-37913,42.0,10.11,2,20,Free,Credit Card,UK,Desktop,No
ECOMM-36511,332.0,3524.19,3,20,Free,Crypto,Australia,Desktop,Yes
ECOMM-85858,192.0,697.71,7,42,Basic,PayPal,Australia,Tablet,No
ECOMM-47582,94.0,4471.25,1,19,Premium,Apple Pay,Canada,Desktop,No
ECOMM-48007,119.0,2325.78,8,34,Free,Credit Card,Germany,Desktop,Yes
ECOMM-70849,309.0,3021.28,6,47,Premium,PayPal,Germany,Desktop,No
ECOMM-29225,78.0,512.5,9,8,Free,Apple Pay,UK,Mobile,Yes
ECOMM-59896,161.0,171.28,4,29,Free,Crypto,UK,Desktop,No
ECOMM-72032,338.0,1844.55,6,11,Basic,PayPal,UK,Desktop,Yes
ECOMM-91866,67.0,3127.51,0,11,Free,Credit Card,USA,Desktop,No
ECOMM-29065,217.0,758.41,3,49,Premium,Apple Pay,Australia,Tablet,No
ECOMM-70491,206.0,1549.23,3,46,Basic,Crypto,Germany,Tablet,Yes
ECOMM-58971,223.0,1623.68,3,29,Basic,Crypto,Australia,Desktop,Yes
ECOMM-74684,219.0,3446.25,8,3,Premium,PayPal,UK,Tablet,No
ECOMM-21791,74.0,1514.13,1,43,Free,PayPal,Germany,Tablet,No
